,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
477,13,Pooled data Train,0.96875,0.993125,0.968944099378882,0.975,['random_Q'],SALD,3
478,14,Pooled data Test,0.75,0.7675000000000001,0.75,0.75,['random_Q'],SALD,3
479,14,Pooled data Train,0.925,0.9870312499999999,0.9259259259259259,0.9375,['random_Q'],SALD,3
480,15,Pooled data Test,0.6000000000000001,0.67,0.6190476190476191,0.65,['random_Q'],SALD,3
481,15,Pooled data Train,0.975,0.99765625,0.975,0.975,['random_Q'],SALD,3
482,16,Pooled data Test,0.65,0.6825,0.6111111111111112,0.55,['random_Q'],SALD,3
483,16,Pooled data Train,0.95,0.9925,0.9512195121951219,0.975,['random_Q'],SALD,3
484,17,Pooled data Test,0.75,0.7475,0.7619047619047619,0.8,['random_Q'],SALD,3
485,17,Pooled data Train,0.925,0.98421875,0.9259259259259259,0.9375,['random_Q'],SALD,3
486,18,Pooled data Test,0.55,0.6425,0.55,0.55,['random_Q'],SALD,3
487,18,Pooled data Train,0.9125,0.98171875,0.9146341463414634,0.9375,['random_Q'],SALD,3
488,19,Pooled data Test,0.575,0.695,0.5641025641025641,0.55,['random_Q'],SALD,3
489,19,Pooled data Train,0.9624999999999999,0.99625,0.9629629629629629,0.975,['random_Q'],SALD,3
490,20,Pooled data Test,0.75,0.7275,0.7619047619047619,0.8,['random_Q'],SALD,3
491,20,Pooled data Train,0.9437500000000001,0.98671875,0.9426751592356688,0.925,['random_Q'],SALD,3
492,21,Pooled data Test,0.75,0.7575000000000001,0.7368421052631579,0.7,['random_Q'],SALD,3
493,21,Pooled data Train,0.95625,0.9940625000000001,0.9559748427672956,0.95,['random_Q'],SALD,3
494,22,Pooled data Test,0.625,0.68,0.6341463414634146,0.65,['random_Q'],SALD,3
495,22,Pooled data Train,0.96875,0.9957812500000001,0.9696969696969697,1.0,['random_Q'],SALD,3
496,23,Pooled data Test,0.725,0.75,0.7317073170731707,0.75,['random_Q'],SALD,3
497,23,Pooled data Train,0.9375,0.98328125,0.9375,0.9375,['random_Q'],SALD,3
498,24,Pooled data Test,0.65,0.7150000000000001,0.5625,0.45,['random_Q'],SALD,3
499,24,Pooled data Train,0.95,0.9940625000000001,0.95,0.95,['random_Q'],SALD,3
500,0,Pooled data Test,0.6607142857142857,0.7397959183673469,0.6415094339622641,0.6071428571428571,['random_Q'],eNKI,3
501,0,Pooled data Train,0.875,0.9536830357142857,0.8738738738738738,0.8660714285714286,['random_Q'],eNKI,3
502,1,Pooled data Test,0.8035714285714286,0.8979591836734694,0.8070175438596491,0.8214285714285714,['random_Q'],eNKI,3
503,1,Pooled data Train,0.8839285714285714,0.9525669642857143,0.8828828828828829,0.875,['random_Q'],eNKI,3
504,2,Pooled data Test,0.6607142857142857,0.7040816326530611,0.6885245901639344,0.75,['random_Q'],eNKI,3
505,2,Pooled data Train,0.8928571428571429,0.9579081632653061,0.8928571428571429,0.8928571428571429,['random_Q'],eNKI,3
506,3,Pooled data Test,0.8214285714285714,0.9196428571428571,0.8076923076923077,0.75,['random_Q'],eNKI,3
507,3,Pooled data Train,0.8928571428571429,0.944515306122449,0.8928571428571429,0.8928571428571429,['random_Q'],eNKI,3
508,4,Pooled data Test,0.7142857142857143,0.7410714285714286,0.7241379310344828,0.75,['random_Q'],eNKI,3
509,4,Pooled data Train,0.8928571428571428,0.962531887755102,0.8938053097345132,0.9017857142857143,['random_Q'],eNKI,3
510,5,Pooled data Test,0.7142857142857143,0.8073979591836735,0.7241379310344828,0.75,['random_Q'],eNKI,3
511,5,Pooled data Train,0.8705357142857143,0.942841198979592,0.8663594470046083,0.8392857142857143,['random_Q'],eNKI,3
512,6,Pooled data Test,0.6964285714285714,0.7436224489795918,0.7213114754098361,0.7857142857142857,['random_Q'],eNKI,3
513,6,Pooled data Train,0.90625,0.9614955357142858,0.905829596412556,0.9017857142857143,['random_Q'],eNKI,3
514,7,Pooled data Test,0.7142857142857143,0.8380102040816326,0.7142857142857143,0.7142857142857143,['random_Q'],eNKI,3
515,7,Pooled data Train,0.8883928571428572,0.9604591836734694,0.8908296943231441,0.9107142857142857,['random_Q'],eNKI,3
516,8,Pooled data Test,0.6964285714285714,0.818877551020408,0.711864406779661,0.75,['random_Q'],eNKI,3
517,8,Pooled data Train,0.9151785714285714,0.9613360969387755,0.9155555555555556,0.9196428571428571,['random_Q'],eNKI,3
518,9,Pooled data Test,0.6964285714285714,0.7908163265306123,0.6382978723404256,0.5357142857142857,['random_Q'],eNKI,3
519,9,Pooled data Train,0.8794642857142857,0.9423628826530613,0.8789237668161435,0.875,['random_Q'],eNKI,3
520,10,Pooled data Test,0.75,0.7653061224489797,0.7307692307692307,0.6785714285714286,['random_Q'],eNKI,3
521,10,Pooled data Train,0.8973214285714286,0.9610172193877551,0.8968609865470852,0.8928571428571429,['random_Q'],eNKI,3
522,11,Pooled data Test,0.8035714285714286,0.889030612244898,0.7924528301886793,0.75,['random_Q'],eNKI,3
523,11,Pooled data Train,0.8839285714285714,0.9519292091836735,0.8849557522123894,0.8928571428571429,['random_Q'],eNKI,3
524,12,Pooled data Test,0.6607142857142857,0.6849489795918368,0.6415094339622641,0.6071428571428571,['random_Q'],eNKI,3
525,12,Pooled data Train,0.8973214285714286,0.9614158163265307,0.8959276018099548,0.8839285714285714,['random_Q'],eNKI,3
526,13,Pooled data Test,0.8214285714285714,0.8660714285714286,0.8333333333333334,0.8928571428571429,['random_Q'],eNKI,3
527,13,Pooled data Train,0.8571428571428572,0.9413265306122448,0.8545454545454545,0.8392857142857143,['random_Q'],eNKI,3
528,14,Pooled data Test,0.7857142857142857,0.8775510204081632,0.8,0.8571428571428571,['random_Q'],eNKI,3
529,14,Pooled data Train,0.8839285714285714,0.9551977040816326,0.8869565217391304,0.9107142857142857,['random_Q'],eNKI,3
530,15,Pooled data Test,0.6428571428571428,0.7767857142857142,0.6774193548387096,0.75,['random_Q'],eNKI,3
531,15,Pooled data Train,0.9017857142857143,0.9567920918367346,0.9026548672566371,0.9107142857142857,['random_Q'],eNKI,3
532,16,Pooled data Test,0.6428571428571428,0.778061224489796,0.6153846153846154,0.5714285714285714,['random_Q'],eNKI,3
533,16,Pooled data Train,0.8794642857142858,0.9496173469387755,0.8778280542986425,0.8660714285714286,['random_Q'],eNKI,3
534,17,Pooled data Test,0.7321428571428572,0.8431122448979592,0.7058823529411765,0.6428571428571429,['random_Q'],eNKI,3
535,17,Pooled data Train,0.8616071428571428,0.9441964285714285,0.8597285067873304,0.8482142857142857,['random_Q'],eNKI,3
536,18,Pooled data Test,0.6428571428571428,0.7308673469387755,0.6551724137931034,0.6785714285714286,['random_Q'],eNKI,3
537,18,Pooled data Train,0.9107142857142857,0.9619738520408164,0.9099099099099099,0.9017857142857143,['random_Q'],eNKI,3
538,19,Pooled data Test,0.6964285714285714,0.7767857142857143,0.7017543859649122,0.7142857142857143,['random_Q'],eNKI,3
539,19,Pooled data Train,0.8928571428571428,0.9563934948979592,0.8909090909090909,0.875,['random_Q'],eNKI,3
540,20,Pooled data Test,0.7142857142857143,0.8290816326530612,0.6923076923076923,0.6428571428571429,['random_Q'],eNKI,3
541,20,Pooled data Train,0.875,0.9459502551020408,0.8738738738738738,0.8660714285714286,['random_Q'],eNKI,3
542,21,Pooled data Test,0.6964285714285714,0.7538265306122449,0.7213114754098361,0.7857142857142857,['random_Q'],eNKI,3
543,21,Pooled data Train,0.8660714285714286,0.9519292091836735,0.8636363636363636,0.8482142857142857,['random_Q'],eNKI,3
544,22,Pooled data Test,0.6428571428571429,0.7244897959183674,0.6428571428571429,0.6428571428571429,['random_Q'],eNKI,3
545,22,Pooled data Train,0.9241071428571428,0.9674744897959183,0.9244444444444444,0.9285714285714286,['random_Q'],eNKI,3
546,23,Pooled data Test,0.5892857142857142,0.7206632653061225,0.5818181818181818,0.5714285714285714,['random_Q'],eNKI,3
547,23,Pooled data Train,0.9107142857142857,0.9621332908163265,0.911504424778761,0.9196428571428571,['random_Q'],eNKI,3
548,24,Pooled data Test,0.8928571428571429,0.9170918367346939,0.8928571428571429,0.8928571428571429,['random_Q'],eNKI,3
549,24,Pooled data Train,0.8571428571428572,0.9385363520408163,0.8545454545454545,0.8392857142857143,['random_Q'],eNKI,3
550,0,Pooled data Test,0.75,0.840561224489796,0.7407407407407407,0.7142857142857143,['random_Q'],CamCAN,3
551,0,Pooled data Train,0.8571428571428572,0.9322385204081632,0.8545454545454545,0.8392857142857143,['random_Q'],CamCAN,3
552,1,Pooled data Test,0.6607142857142858,0.7512755102040817,0.6545454545454545,0.6428571428571429,['random_Q'],CamCAN,3
553,1,Pooled data Train,0.8526785714285714,0.917251275510204,0.8546255506607929,0.8660714285714286,['random_Q'],CamCAN,3
554,2,Pooled data Test,0.5357142857142857,0.5931122448979592,0.5666666666666667,0.6071428571428571,['random_Q'],CamCAN,3
555,2,Pooled data Train,0.8660714285714286,0.9307238520408164,0.8623853211009175,0.8392857142857143,['random_Q'],CamCAN,3
556,3,Pooled data Test,0.6785714285714286,0.6977040816326531,0.6538461538461539,0.6071428571428571,['random_Q'],CamCAN,3
557,3,Pooled data Train,0.8660714285714286,0.940529336734694,0.8636363636363636,0.8482142857142857,['random_Q'],CamCAN,3
558,4,Pooled data Test,0.6785714285714286,0.7410714285714286,0.6896551724137931,0.7142857142857143,['random_Q'],CamCAN,3
559,4,Pooled data Train,0.8794642857142857,0.9446747448979591,0.8820960698689956,0.9017857142857143,['random_Q'],CamCAN,3
560,5,Pooled data Test,0.7142857142857142,0.7551020408163266,0.75,0.8571428571428571,['random_Q'],CamCAN,3
561,5,Pooled data Train,0.8571428571428572,0.9303252551020409,0.8558558558558559,0.8482142857142857,['random_Q'],CamCAN,3
562,6,Pooled data Test,0.7142857142857143,0.7334183673469388,0.7241379310344828,0.75,['random_Q'],CamCAN,3
563,6,Pooled data Train,0.8660714285714286,0.9477838010204082,0.8623853211009175,0.8392857142857143,['random_Q'],CamCAN,3
564,7,Pooled data Test,0.5535714285714286,0.6619897959183674,0.4897959183673469,0.42857142857142855,['random_Q'],CamCAN,3
565,7,Pooled data Train,0.8660714285714286,0.9348692602040817,0.8660714285714286,0.8660714285714286,['random_Q'],CamCAN,3
566,8,Pooled data Test,0.7857142857142857,0.8443877551020408,0.7857142857142857,0.7857142857142857,['random_Q'],CamCAN,3
567,8,Pooled data Train,0.8705357142857143,0.9308035714285714,0.8699551569506726,0.8660714285714286,['random_Q'],CamCAN,3
568,9,Pooled data Test,0.7142857142857143,0.7844387755102041,0.7142857142857143,0.7142857142857143,['random_Q'],CamCAN,3
569,9,Pooled data Train,0.8616071428571428,0.9237882653061225,0.8634361233480177,0.875,['random_Q'],CamCAN,3
570,10,Pooled data Test,0.7321428571428572,0.7563775510204082,0.7368421052631579,0.75,['random_Q'],CamCAN,3
571,10,Pooled data Train,0.8705357142857143,0.9341517857142857,0.8711111111111111,0.875,['random_Q'],CamCAN,3
572,11,Pooled data Test,0.6964285714285714,0.7372448979591837,0.711864406779661,0.75,['random_Q'],CamCAN,3
573,11,Pooled data Train,0.8571428571428571,0.9352678571428572,0.8571428571428571,0.8571428571428571,['random_Q'],CamCAN,3
574,12,Pooled data Test,0.6785714285714286,0.8201530612244897,0.64,0.5714285714285714,['random_Q'],CamCAN,3
575,12,Pooled data Train,0.8705357142857142,0.9414859693877552,0.8722466960352423,0.8839285714285714,['random_Q'],CamCAN,3
576,13,Pooled data Test,0.5892857142857143,0.663265306122449,0.6349206349206349,0.7142857142857143,['random_Q'],CamCAN,3
577,13,Pooled data Train,0.8526785714285714,0.9225127551020409,0.8546255506607929,0.8660714285714286,['random_Q'],CamCAN,3
578,14,Pooled data Test,0.7142857142857143,0.7614795918367347,0.7142857142857143,0.7142857142857143,['random_Q'],CamCAN,3
579,14,Pooled data Train,0.8794642857142857,0.9389349489795918,0.8789237668161435,0.875,['random_Q'],CamCAN,3
580,15,Pooled data Test,0.5892857142857142,0.6619897959183674,0.5964912280701754,0.6071428571428571,['random_Q'],CamCAN,3
581,15,Pooled data Train,0.8660714285714286,0.9301658163265306,0.8660714285714286,0.8660714285714286,['random_Q'],CamCAN,3
582,16,Pooled data Test,0.7321428571428572,0.7346938775510204,0.7368421052631579,0.75,['random_Q'],CamCAN,3
583,16,Pooled data Train,0.8526785714285714,0.9318399234693877,0.8533333333333334,0.8571428571428571,['random_Q'],CamCAN,3
584,17,Pooled data Test,0.6785714285714286,0.7589285714285715,0.7096774193548387,0.7857142857142857,['random_Q'],CamCAN,3
585,17,Pooled data Train,0.8660714285714286,0.9252232142857144,0.8660714285714286,0.8660714285714286,['random_Q'],CamCAN,3
586,18,Pooled data Test,0.6428571428571429,0.7385204081632655,0.6428571428571429,0.6428571428571429,['random_Q'],CamCAN,3
587,18,Pooled data Train,0.875,0.94140625,0.875,0.875,['random_Q'],CamCAN,3
588,19,Pooled data Test,0.6785714285714286,0.7244897959183674,0.6666666666666666,0.6428571428571429,['random_Q'],CamCAN,3
589,19,Pooled data Train,0.8839285714285714,0.9427614795918368,0.8839285714285714,0.8839285714285714,['random_Q'],CamCAN,3
590,20,Pooled data Test,0.6964285714285714,0.7793367346938775,0.6530612244897959,0.5714285714285714,['random_Q'],CamCAN,3
591,20,Pooled data Train,0.8660714285714286,0.935267857142857,0.8660714285714286,0.8660714285714286,['random_Q'],CamCAN,3
592,21,Pooled data Test,0.6964285714285714,0.7308673469387755,0.7301587301587301,0.8214285714285714,['random_Q'],CamCAN,3
593,21,Pooled data Train,0.8571428571428571,0.932796556122449,0.8571428571428571,0.8571428571428571,['random_Q'],CamCAN,3
594,22,Pooled data Test,0.7142857142857142,0.7576530612244898,0.68,0.6071428571428571,['random_Q'],CamCAN,3
595,22,Pooled data Train,0.8616071428571428,0.9307238520408164,0.8622222222222222,0.8660714285714286,['random_Q'],CamCAN,3
596,23,Pooled data Test,0.7321428571428572,0.7665816326530612,0.7169811320754716,0.6785714285714286,['random_Q'],CamCAN,3
597,23,Pooled data Train,0.875,0.9302455357142856,0.8727272727272727,0.8571428571428571,['random_Q'],CamCAN,3
598,24,Pooled data Test,0.6071428571428572,0.6811224489795918,0.6451612903225806,0.7142857142857143,['random_Q'],CamCAN,3
599,24,Pooled data Train,0.8482142857142857,0.9400510204081634,0.8495575221238938,0.8571428571428571,['random_Q'],CamCAN,3
600,0,Pooled data Test,0.625,0.6375000000000001,0.5945945945945946,0.55,['random_Q'],SALD,4
601,0,Pooled data Train,0.95,0.9907812500000001,0.9506172839506173,0.9625,['random_Q'],SALD,4
602,1,Pooled data Test,0.4,0.455,0.3684210526315789,0.35,['random_Q'],SALD,4
603,1,Pooled data Train,0.90625,0.9667187500000001,0.906832298136646,0.9125,['random_Q'],SALD,4
604,2,Pooled data Test,0.5,0.5725,0.47368421052631576,0.45,['random_Q'],SALD,4
605,2,Pooled data Train,0.95625,0.9924999999999999,0.9570552147239264,0.975,['random_Q'],SALD,4
606,3,Pooled data Test,0.575,0.7324999999999999,0.6382978723404256,0.75,['random_Q'],SALD,4
607,3,Pooled data Train,0.93125,0.99,0.9333333333333333,0.9625,['random_Q'],SALD,4
608,4,Pooled data Test,0.625,0.6824999999999999,0.6341463414634146,0.65,['random_Q'],SALD,4
609,4,Pooled data Train,0.925,0.979375,0.926829268292683,0.95,['random_Q'],SALD,4
610,5,Pooled data Test,0.525,0.5725,0.5777777777777777,0.65,['random_Q'],SALD,4
611,5,Pooled data Train,0.8999999999999999,0.97234375,0.9012345679012346,0.9125,['random_Q'],SALD,4
612,6,Pooled data Test,0.525,0.605,0.5581395348837209,0.6,['random_Q'],SALD,4
613,6,Pooled data Train,0.925,0.98859375,0.926829268292683,0.95,['random_Q'],SALD,4
614,7,Pooled data Test,0.6,0.605,0.6,0.6,['random_Q'],SALD,4
615,7,Pooled data Train,0.9312499999999999,0.99234375,0.9325153374233128,0.95,['random_Q'],SALD,4
616,8,Pooled data Test,0.625,0.595,0.5714285714285714,0.5,['random_Q'],SALD,4
617,8,Pooled data Train,0.91875,0.9768749999999999,0.9202453987730062,0.9375,['random_Q'],SALD,4
618,9,Pooled data Test,0.575,0.5525,0.5641025641025641,0.55,['random_Q'],SALD,4
619,9,Pooled data Train,0.9624999999999999,0.9978125,0.9629629629629629,0.975,['random_Q'],SALD,4
620,10,Pooled data Test,0.44999999999999996,0.4625,0.5217391304347826,0.6,['random_Q'],SALD,4
621,10,Pooled data Train,0.95,0.99171875,0.9506172839506173,0.9625,['random_Q'],SALD,4
622,11,Pooled data Test,0.7,0.72,0.7142857142857143,0.75,['random_Q'],SALD,4
623,11,Pooled data Train,0.9375,0.9771875000000001,0.9390243902439024,0.9625,['random_Q'],SALD,4
624,12,Pooled data Test,0.675,0.775,0.6829268292682927,0.7,['random_Q'],SALD,4
625,12,Pooled data Train,0.9437500000000001,0.9890625,0.9447852760736196,0.9625,['random_Q'],SALD,4
626,13,Pooled data Test,0.625,0.6675,0.6666666666666666,0.75,['random_Q'],SALD,4
627,13,Pooled data Train,0.95625,0.9929687500000001,0.9575757575757575,0.9875,['random_Q'],SALD,4
628,14,Pooled data Test,0.5,0.53,0.5238095238095238,0.55,['random_Q'],SALD,4
629,14,Pooled data Train,0.90625,0.9759374999999999,0.906832298136646,0.9125,['random_Q'],SALD,4
630,15,Pooled data Test,0.55,0.54,0.55,0.55,['random_Q'],SALD,4
631,15,Pooled data Train,0.9375,0.99109375,0.9390243902439024,0.9625,['random_Q'],SALD,4
632,16,Pooled data Test,0.675,0.6775,0.6829268292682927,0.7,['random_Q'],SALD,4
633,16,Pooled data Train,0.9375,0.9828125000000001,0.9397590361445783,0.975,['random_Q'],SALD,4
634,17,Pooled data Test,0.525,0.5774999999999999,0.5128205128205128,0.5,['random_Q'],SALD,4
635,17,Pooled data Train,0.93125,0.9859375,0.9316770186335404,0.9375,['random_Q'],SALD,4
636,18,Pooled data Test,0.6499999999999999,0.69,0.6666666666666666,0.7,['random_Q'],SALD,4
637,18,Pooled data Train,0.94375,0.98171875,0.9440993788819876,0.95,['random_Q'],SALD,4
638,19,Pooled data Test,0.6000000000000001,0.64,0.5789473684210527,0.55,['random_Q'],SALD,4
639,19,Pooled data Train,0.925,0.984375,0.926829268292683,0.95,['random_Q'],SALD,4
640,20,Pooled data Test,0.35,0.37,0.38095238095238093,0.4,['random_Q'],SALD,4
641,20,Pooled data Train,0.89375,0.96875,0.896969696969697,0.925,['random_Q'],SALD,4
642,21,Pooled data Test,0.65,0.625,0.6111111111111112,0.55,['random_Q'],SALD,4
643,21,Pooled data Train,0.95,0.99265625,0.95,0.95,['random_Q'],SALD,4
644,22,Pooled data Test,0.625,0.6125,0.6808510638297872,0.8,['random_Q'],SALD,4
645,22,Pooled data Train,0.90625,0.9789062500000001,0.9090909090909091,0.9375,['random_Q'],SALD,4
646,23,Pooled data Test,0.575,0.5325000000000001,0.5641025641025641,0.55,['random_Q'],SALD,4
647,23,Pooled data Train,0.9375,0.9935937499999999,0.9404761904761905,0.9875,['random_Q'],SALD,4
648,24,Pooled data Test,0.6000000000000001,0.655,0.5789473684210527,0.55,['random_Q'],SALD,4
649,24,Pooled data Train,0.95,0.994375,0.9512195121951219,0.975,['random_Q'],SALD,4
650,0,Pooled data Test,0.7321428571428572,0.8354591836734694,0.7368421052631579,0.75,['random_Q'],eNKI,4
651,0,Pooled data Train,0.8973214285714286,0.9514508928571429,0.892018779342723,0.8482142857142857,['random_Q'],eNKI,4
652,1,Pooled data Test,0.7321428571428572,0.7895408163265306,0.7368421052631579,0.75,['random_Q'],eNKI,4
653,1,Pooled data Train,0.8883928571428572,0.948501275510204,0.8837209302325582,0.8482142857142857,['random_Q'],eNKI,4
654,2,Pooled data Test,0.7678571428571428,0.8431122448979592,0.7719298245614035,0.7857142857142857,['random_Q'],eNKI,4
655,2,Pooled data Train,0.9017857142857142,0.9441964285714285,0.897196261682243,0.8571428571428571,['random_Q'],eNKI,4
656,3,Pooled data Test,0.6964285714285714,0.7461734693877551,0.7017543859649122,0.7142857142857143,['random_Q'],eNKI,4
657,3,Pooled data Train,0.8660714285714286,0.9382971938775511,0.8636363636363636,0.8482142857142857,['random_Q'],eNKI,4
658,4,Pooled data Test,0.6071428571428572,0.6479591836734694,0.6206896551724138,0.6428571428571429,['random_Q'],eNKI,4
659,4,Pooled data Train,0.8616071428571429,0.9424426020408163,0.8571428571428571,0.8303571428571429,['random_Q'],eNKI,4
660,5,Pooled data Test,0.7142857142857143,0.7551020408163265,0.7037037037037037,0.6785714285714286,['random_Q'],eNKI,4
661,5,Pooled data Train,0.9017857142857142,0.9495376275510203,0.9,0.8839285714285714,['random_Q'],eNKI,4
662,6,Pooled data Test,0.7678571428571428,0.8775510204081634,0.7796610169491526,0.8214285714285714,['random_Q'],eNKI,4
663,6,Pooled data Train,0.8526785714285714,0.9316007653061225,0.8450704225352113,0.8035714285714286,['random_Q'],eNKI,4
664,7,Pooled data Test,0.6964285714285714,0.7984693877551021,0.6909090909090909,0.6785714285714286,['random_Q'],eNKI,4
665,7,Pooled data Train,0.875,0.9364636479591838,0.8691588785046729,0.8303571428571429,['random_Q'],eNKI,4
666,8,Pooled data Test,0.7678571428571428,0.7780612244897959,0.7719298245614035,0.7857142857142857,['random_Q'],eNKI,4
667,8,Pooled data Train,0.8973214285714286,0.9553571428571429,0.8940092165898618,0.8660714285714286,['random_Q'],eNKI,4
668,9,Pooled data Test,0.6607142857142858,0.7397959183673469,0.6545454545454545,0.6428571428571429,['random_Q'],eNKI,4
669,9,Pooled data Train,0.8794642857142857,0.9476243622448979,0.8755760368663594,0.8482142857142857,['random_Q'],eNKI,4
670,10,Pooled data Test,0.6964285714285714,0.7602040816326531,0.7017543859649122,0.7142857142857143,['random_Q'],eNKI,4
671,10,Pooled data Train,0.8883928571428572,0.9523278061224489,0.8837209302325582,0.8482142857142857,['random_Q'],eNKI,4
672,11,Pooled data Test,0.6964285714285714,0.7308673469387755,0.6909090909090909,0.6785714285714286,['random_Q'],eNKI,4
673,11,Pooled data Train,0.8973214285714286,0.9526466836734693,0.8940092165898618,0.8660714285714286,['random_Q'],eNKI,4
674,12,Pooled data Test,0.7678571428571428,0.8099489795918368,0.7868852459016393,0.8571428571428571,['random_Q'],eNKI,4
675,12,Pooled data Train,0.8705357142857143,0.9391741071428571,0.8625592417061612,0.8125,['random_Q'],eNKI,4
676,13,Pooled data Test,0.8035714285714286,0.8737244897959184,0.8135593220338984,0.8571428571428571,['random_Q'],eNKI,4
677,13,Pooled data Train,0.875,0.9349489795918368,0.8691588785046729,0.8303571428571429,['random_Q'],eNKI,4
678,14,Pooled data Test,0.7321428571428572,0.7959183673469388,0.7272727272727273,0.7142857142857143,['random_Q'],eNKI,4
679,14,Pooled data Train,0.8883928571428571,0.9455516581632654,0.8847926267281107,0.8571428571428571,['random_Q'],eNKI,4
680,15,Pooled data Test,0.75,0.8252551020408163,0.75,0.75,['random_Q'],eNKI,4
681,15,Pooled data Train,0.8883928571428571,0.9477838010204082,0.8847926267281107,0.8571428571428571,['random_Q'],eNKI,4
682,16,Pooled data Test,0.7678571428571428,0.8252551020408164,0.7719298245614035,0.7857142857142857,['random_Q'],eNKI,4
683,16,Pooled data Train,0.8839285714285714,0.9406887755102041,0.8785046728971962,0.8392857142857143,['random_Q'],eNKI,4
684,17,Pooled data Test,0.6785714285714286,0.7933673469387755,0.6785714285714286,0.6785714285714286,['random_Q'],eNKI,4
685,17,Pooled data Train,0.8883928571428572,0.9488201530612245,0.8837209302325582,0.8482142857142857,['random_Q'],eNKI,4
686,18,Pooled data Test,0.7142857142857143,0.760204081632653,0.7037037037037037,0.6785714285714286,['random_Q'],eNKI,4
687,18,Pooled data Train,0.8928571428571428,0.9445153061224489,0.8899082568807339,0.8660714285714286,['random_Q'],eNKI,4
688,19,Pooled data Test,0.6607142857142857,0.7397959183673468,0.6779661016949152,0.7142857142857143,['random_Q'],eNKI,4
689,19,Pooled data Train,0.8705357142857143,0.9433195153061226,0.8651162790697674,0.8303571428571429,['random_Q'],eNKI,4
690,20,Pooled data Test,0.8214285714285714,0.8622448979591837,0.8214285714285714,0.8214285714285714,['random_Q'],eNKI,4
691,20,Pooled data Train,0.8705357142857143,0.9388552295918368,0.8663594470046083,0.8392857142857143,['random_Q'],eNKI,4
692,21,Pooled data Test,0.7678571428571428,0.8584183673469388,0.7636363636363637,0.75,['random_Q'],eNKI,4
693,21,Pooled data Train,0.8883928571428572,0.9418845663265307,0.8826291079812206,0.8392857142857143,['random_Q'],eNKI,4
694,22,Pooled data Test,0.625,0.6798469387755102,0.6181818181818182,0.6071428571428571,['random_Q'],eNKI,4
695,22,Pooled data Train,0.8660714285714286,0.949936224489796,0.8611111111111112,0.8303571428571429,['random_Q'],eNKI,4
696,23,Pooled data Test,0.7142857142857143,0.75,0.6923076923076923,0.6428571428571429,['random_Q'],eNKI,4
697,23,Pooled data Train,0.8973214285714286,0.9541613520408163,0.8940092165898618,0.8660714285714286,['random_Q'],eNKI,4
698,24,Pooled data Test,0.8035714285714286,0.8915816326530612,0.8135593220338984,0.8571428571428571,['random_Q'],eNKI,4
699,24,Pooled data Train,0.8794642857142857,0.9424426020408163,0.8755760368663594,0.8482142857142857,['random_Q'],eNKI,4
700,0,Pooled data Test,0.6071428571428572,0.653061224489796,0.5925925925925926,0.5714285714285714,['random_Q'],CamCAN,4
701,0,Pooled data Train,0.8571428571428572,0.9259406887755102,0.8545454545454545,0.8392857142857143,['random_Q'],CamCAN,4
702,1,Pooled data Test,0.7321428571428572,0.7551020408163265,0.7368421052631579,0.75,['random_Q'],CamCAN,4
703,1,Pooled data Train,0.8303571428571429,0.904655612244898,0.8303571428571429,0.8303571428571429,['random_Q'],CamCAN,4
704,2,Pooled data Test,0.6785714285714286,0.7193877551020409,0.7096774193548387,0.7857142857142857,['random_Q'],CamCAN,4
705,2,Pooled data Train,0.8392857142857142,0.9080038265306122,0.8421052631578947,0.8571428571428571,['random_Q'],CamCAN,4
706,3,Pooled data Test,0.6785714285714286,0.7487244897959184,0.6896551724137931,0.7142857142857143,['random_Q'],CamCAN,4
707,3,Pooled data Train,0.84375,0.9239477040816326,0.8444444444444444,0.8482142857142857,['random_Q'],CamCAN,4
708,4,Pooled data Test,0.5714285714285714,0.6301020408163265,0.5714285714285714,0.5714285714285714,['random_Q'],CamCAN,4
709,4,Pooled data Train,0.8392857142857143,0.9027423469387754,0.8392857142857143,0.8392857142857143,['random_Q'],CamCAN,4
710,5,Pooled data Test,0.75,0.8341836734693877,0.7666666666666667,0.8214285714285714,['random_Q'],CamCAN,4
711,5,Pooled data Train,0.8392857142857143,0.8998724489795917,0.8407079646017699,0.8482142857142857,['random_Q'],CamCAN,4
712,6,Pooled data Test,0.6071428571428572,0.6543367346938775,0.6206896551724138,0.6428571428571429,['random_Q'],CamCAN,4
713,6,Pooled data Train,0.8526785714285714,0.920280612244898,0.8546255506607929,0.8660714285714286,['random_Q'],CamCAN,4
714,7,Pooled data Test,0.7857142857142857,0.7806122448979592,0.8,0.8571428571428571,['random_Q'],CamCAN,4
715,7,Pooled data Train,0.8571428571428571,0.9253826530612246,0.8571428571428571,0.8571428571428571,['random_Q'],CamCAN,4
716,8,Pooled data Test,0.6607142857142857,0.6989795918367346,0.5957446808510638,0.5,['random_Q'],CamCAN,4
717,8,Pooled data Train,0.8482142857142857,0.9119897959183673,0.8482142857142857,0.8482142857142857,['random_Q'],CamCAN,4
718,9,Pooled data Test,0.5892857142857143,0.6709183673469388,0.5106382978723404,0.42857142857142855,['random_Q'],CamCAN,4
719,9,Pooled data Train,0.84375,0.9060108418367347,0.8444444444444444,0.8482142857142857,['random_Q'],CamCAN,4
