,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
1351,0,Single site Train,0.9044162129461585,0.9664246823956443,0.9043478260869565,0.9122807017543859,random_Q,1000Brains,13
1352,1,Single site Test,0.5857142857142856,0.6428571428571429,0.6,0.6,random_Q,1000Brains,13
1353,1,Single site Train,0.9127344222625529,0.970961887477314,0.9090909090909091,0.8771929824561403,random_Q,1000Brains,13
1354,2,Single site Test,0.5214285714285715,0.5904761904761905,0.5625,0.6428571428571429,random_Q,1000Brains,13
1355,2,Single site Train,0.9219600725952812,0.9773139745916515,0.9203539823008849,0.896551724137931,random_Q,1000Brains,13
1356,3,Single site Test,0.37857142857142856,0.4714285714285714,0.35714285714285715,0.35714285714285715,random_Q,1000Brains,13
1357,3,Single site Train,0.9216575922565033,0.9718693284936479,0.9230769230769231,0.9310344827586207,random_Q,1000Brains,13
1358,4,Single site Test,0.5,0.5153061224489797,0.5333333333333333,0.5714285714285714,random_Q,1000Brains,13
1359,4,Single site Train,0.8879310344827587,0.9545184304399524,0.8888888888888888,0.896551724137931,random_Q,1000Brains,13
1360,5,Single site Test,0.5142857142857142,0.4380952380952381,0.5625,0.6,random_Q,1000Brains,13
1361,5,Single site Train,0.8781004234724743,0.9646098003629764,0.875,0.8596491228070176,random_Q,1000Brains,13
1362,6,Single site Test,0.6261904761904762,0.5666666666666667,0.56,0.4666666666666667,random_Q,1000Brains,13
1363,6,Single site Train,0.9302782819116757,0.9800362976406534,0.9285714285714286,0.9122807017543859,random_Q,1000Brains,13
1364,7,Single site Test,0.5214285714285715,0.5285714285714286,0.5625,0.6428571428571429,random_Q,1000Brains,13
1365,7,Single site Train,0.8870235934664247,0.9633998790078645,0.8869565217391304,0.8793103448275862,random_Q,1000Brains,13
1366,8,Single site Test,0.5476190476190476,0.49999999999999994,0.48,0.42857142857142855,random_Q,1000Brains,13
1367,8,Single site Train,0.9216575922565033,0.9770114942528735,0.9230769230769231,0.9310344827586207,random_Q,1000Brains,13
1368,9,Single site Test,0.4285714285714286,0.5153061224489797,0.4666666666666667,0.5,random_Q,1000Brains,13
1369,9,Single site Train,0.9137931034482758,0.968192627824019,0.9152542372881356,0.9310344827586207,random_Q,1000Brains,13
1370,10,Single site Test,0.5523809523809524,0.5476190476190477,0.5517241379310345,0.5333333333333333,random_Q,1000Brains,13
1371,10,Single site Train,0.9304295220810648,0.9721718088324259,0.9298245614035088,0.9298245614035088,random_Q,1000Brains,13
1372,11,Single site Test,0.4476190476190476,0.5238095238095238,0.4666666666666667,0.4666666666666667,random_Q,1000Brains,13
1373,11,Single site Train,0.9390502117362372,0.969147005444646,0.9380530973451328,0.9298245614035088,random_Q,1000Brains,13
1374,12,Single site Test,0.41666666666666663,0.4380952380952381,0.45161290322580644,0.5,random_Q,1000Brains,13
1375,12,Single site Train,0.9301270417422868,0.9824561403508772,0.9333333333333333,0.9655172413793104,random_Q,1000Brains,13
1376,13,Single site Test,0.5142857142857142,0.5,0.46153846153846156,0.42857142857142855,random_Q,1000Brains,13
1377,13,Single site Train,0.9127344222625529,0.9661222020568663,0.9166666666666666,0.9482758620689655,random_Q,1000Brains,13
1378,14,Single site Test,0.5714285714285714,0.6071428571428572,0.5384615384615384,0.5,random_Q,1000Brains,13
1379,14,Single site Train,0.896551724137931,0.9637336504161713,0.8947368421052632,0.8793103448275862,random_Q,1000Brains,13
1380,15,Single site Test,0.5476190476190476,0.5904761904761904,0.6060606060606061,0.6666666666666666,random_Q,1000Brains,13
1381,15,Single site Train,0.9218088324258924,0.9770114942528736,0.9217391304347826,0.9298245614035088,random_Q,1000Brains,13
1382,16,Single site Test,0.5952380952380952,0.5952380952380953,0.45454545454545453,0.3333333333333333,random_Q,1000Brains,13
1383,16,Single site Train,0.9478221415607986,0.9863883847549909,0.9473684210526315,0.9473684210526315,random_Q,1000Brains,13
1384,17,Single site Test,0.5166666666666666,0.4857142857142857,0.5,0.5,random_Q,1000Brains,13
1385,17,Single site Train,0.913036902601331,0.9694494857834242,0.9137931034482759,0.9137931034482759,random_Q,1000Brains,13
1386,18,Single site Test,0.5571428571428572,0.5476190476190477,0.6060606060606061,0.7142857142857143,random_Q,1000Brains,13
1387,18,Single site Train,0.8871748336358136,0.9434361766485179,0.8849557522123894,0.8620689655172413,random_Q,1000Brains,13
1388,19,Single site Test,0.4642857142857143,0.33673469387755106,0.4827586206896552,0.5,random_Q,1000Brains,13
1389,19,Single site Train,0.9137931034482758,0.9649227110582641,0.9122807017543859,0.896551724137931,random_Q,1000Brains,13
1390,20,Single site Test,0.6214285714285714,0.6761904761904762,0.6206896551724138,0.6,random_Q,1000Brains,13
1391,20,Single site Train,0.8956442831215972,0.9649122807017543,0.8947368421052632,0.8947368421052632,random_Q,1000Brains,13
1392,21,Single site Test,0.5571428571428572,0.5095238095238095,0.48,0.4,random_Q,1000Brains,13
1393,21,Single site Train,0.9215063520871143,0.9609800362976406,0.918918918918919,0.8947368421052632,random_Q,1000Brains,13
1394,22,Single site Test,0.4809523809523809,0.5571428571428572,0.4444444444444444,0.42857142857142855,random_Q,1000Brains,13
1395,22,Single site Train,0.9390502117362372,0.9782214156079854,0.9401709401709402,0.9482758620689655,random_Q,1000Brains,13
1396,23,Single site Test,0.41428571428571426,0.41428571428571437,0.41379310344827586,0.42857142857142855,random_Q,1000Brains,13
1397,23,Single site Train,0.9042649727767695,0.9703569267997579,0.905982905982906,0.9137931034482759,random_Q,1000Brains,13
1398,24,Single site Test,0.4285714285714286,0.48469387755102045,0.4666666666666667,0.5,random_Q,1000Brains,13
1399,24,Single site Train,0.9137931034482759,0.9753269916765755,0.9137931034482759,0.9137931034482759,random_Q,1000Brains,13
1400,0,Single site Test,0.8477982590885818,0.8934971838197645,0.8527131782945736,0.873015873015873,random_Q,AOMIC_ID1000,14
1401,0,Single site Train,0.8877590361445783,0.9523694779116465,0.8866396761133604,0.8795180722891566,random_Q,AOMIC_ID1000,14
1402,1,Single site Test,0.7114695340501792,0.8018433179723501,0.7313432835820896,0.7777777777777778,random_Q,AOMIC_ID1000,14
1403,1,Single site Train,0.8917831325301204,0.9612530120481928,0.891566265060241,0.891566265060241,random_Q,AOMIC_ID1000,14
1404,2,Single site Test,0.7439836149513569,0.8317972350230415,0.7419354838709677,0.7419354838709677,random_Q,AOMIC_ID1000,14
1405,2,Single site Train,0.8857831325301204,0.9601124497991969,0.8853118712273642,0.88,random_Q,AOMIC_ID1000,14
1406,3,Single site Test,0.7596006144393241,0.8486943164362519,0.7457627118644068,0.7096774193548387,random_Q,AOMIC_ID1000,14
1407,3,Single site Train,0.8938072289156627,0.9590200803212853,0.8929292929292929,0.884,random_Q,AOMIC_ID1000,14
1408,4,Single site Test,0.7741935483870968,0.8288241415192508,0.7704918032786885,0.7580645161290323,random_Q,AOMIC_ID1000,14
1409,4,Single site Train,0.886,0.9556319999999999,0.8866799204771372,0.892,random_Q,AOMIC_ID1000,14
1410,5,Single site Test,0.8082437275985663,0.916794674859191,0.8032786885245902,0.7777777777777778,random_Q,AOMIC_ID1000,14
1411,5,Single site Train,0.8837590361445783,0.9575903614457831,0.8830645161290323,0.8795180722891566,random_Q,AOMIC_ID1000,14
1412,6,Single site Test,0.6717869943676396,0.7713773681515617,0.6821705426356589,0.6984126984126984,random_Q,AOMIC_ID1000,14
1413,6,Single site Train,0.8757349397590362,0.9533654618473896,0.8744939271255061,0.8674698795180723,random_Q,AOMIC_ID1000,14
1414,7,Single site Test,0.7839221710189452,0.8561187916026626,0.7804878048780488,0.7741935483870968,random_Q,AOMIC_ID1000,14
1415,7,Single site Train,0.8837991967871486,0.9571566265060241,0.8821138211382114,0.868,random_Q,AOMIC_ID1000,14
1416,8,Single site Test,0.7123655913978495,0.8366615463389656,0.7230769230769231,0.7580645161290323,random_Q,AOMIC_ID1000,14
1417,8,Single site Train,0.8797429718875502,0.955437751004016,0.8809523809523809,0.888,random_Q,AOMIC_ID1000,14
1418,9,Single site Test,0.7741935483870968,0.8595213319458898,0.7704918032786885,0.7580645161290323,random_Q,AOMIC_ID1000,14
1419,9,Single site Train,0.898,0.96112,0.8982035928143712,0.9,random_Q,AOMIC_ID1000,14
