,Fold,Model,Balanced ACC,AUC,F1,Recall,QC_Sampling,Site,Repeated
1449,16,Pooled data Train,0.7857477730895452,0.9076418190342241,0.8152173913043478,0.9259259259259259,['random_Q'],SALD,9
1450,16,Pooled data Train,0.8626333059885152,0.9600492206726825,0.8646288209606987,0.9339622641509434,['random_Q'],eNKI,9
1451,16,Pooled data Train,0.7969696969696969,0.9238539238539238,0.7684729064039408,0.6666666666666666,['random_Q'],CamCAN,9
1452,17,Pooled data Test,0.7395833333333333,0.7589285714285714,0.7222222222222222,0.8125,['random_Q'],SALD,9
1453,17,Pooled data Test,0.8502747252747254,0.868131868131868,0.8620689655172413,0.8928571428571429,['random_Q'],eNKI,9
1454,17,Pooled data Test,0.6670258620689655,0.779094827586207,0.5714285714285714,0.4375,['random_Q'],CamCAN,9
1455,17,Pooled data Train,0.7249095840867993,0.902200120554551,0.7731958762886598,0.8928571428571429,['random_Q'],SALD,9
1456,17,Pooled data Train,0.9073464912280702,0.9578634085213034,0.9090909090909091,0.9375,['random_Q'],eNKI,9
1457,17,Pooled data Train,0.8201951951951951,0.9287620954287622,0.7936507936507936,0.6944444444444444,['random_Q'],CamCAN,9
1458,18,Pooled data Test,0.5818181818181818,0.6690909090909091,0.6779661016949152,0.8,['random_Q'],SALD,9
1459,18,Pooled data Test,0.7989417989417988,0.8888888888888888,0.782608695652174,0.8571428571428571,['random_Q'],eNKI,9
1460,18,Pooled data Test,0.6944444444444444,0.7925925925925926,0.625,0.5,['random_Q'],CamCAN,9
1461,18,Pooled data Train,0.8128205128205128,0.9311111111111111,0.8284023668639053,0.9333333333333333,['random_Q'],SALD,9
1462,18,Pooled data Train,0.8955900944448576,0.9544136238566224,0.9024390243902439,0.9327731092436975,['random_Q'],eNKI,9
1463,18,Pooled data Train,0.805631536604988,0.9050683829444891,0.7794871794871795,0.6909090909090909,['random_Q'],CamCAN,9
1464,19,Pooled data Test,0.5764705882352942,0.6980392156862746,0.631578947368421,0.8,['random_Q'],SALD,9
1465,19,Pooled data Test,0.6946386946386947,0.8111888111888113,0.6666666666666666,0.6923076923076923,['random_Q'],eNKI,9
1466,19,Pooled data Test,0.760989010989011,0.8549450549450549,0.7692307692307693,0.7142857142857143,['random_Q'],CamCAN,9
1467,19,Pooled data Train,0.7898653437278526,0.933380581148122,0.8205128205128205,0.9411764705882353,['random_Q'],SALD,9
1468,19,Pooled data Train,0.86706837186424,0.9588457124118709,0.8786610878661087,0.9210526315789473,['random_Q'],eNKI,9
1469,19,Pooled data Train,0.8209273182957393,0.9314118629908102,0.7912087912087912,0.6857142857142857,['random_Q'],CamCAN,9
1470,20,Pooled data Test,0.46457326892109496,0.5861513687600645,0.47058823529411764,0.5217391304347826,['random_Q'],SALD,9
1471,20,Pooled data Test,0.8079710144927537,0.9202898550724637,0.7894736842105263,0.8333333333333334,['random_Q'],eNKI,9
1472,20,Pooled data Test,0.6895604395604396,0.7945054945054945,0.6666666666666666,0.5714285714285714,['random_Q'],CamCAN,9
1473,20,Pooled data Train,0.776107454189646,0.9217221135029354,0.8114285714285714,0.922077922077922,['random_Q'],SALD,9
1474,20,Pooled data Train,0.8521787866050161,0.9527112232030265,0.8648648648648649,0.9180327868852459,['random_Q'],eNKI,9
1475,20,Pooled data Train,0.8308270676691729,0.9350041771094403,0.8064516129032258,0.7142857142857143,['random_Q'],CamCAN,9
1476,21,Pooled data Test,0.5875,0.6312500000000001,0.625,0.625,['random_Q'],SALD,9
1477,21,Pooled data Test,0.815,0.8485714285714285,0.8148148148148148,0.88,['random_Q'],eNKI,9
1478,21,Pooled data Test,0.707010582010582,0.7896825396825397,0.6666666666666666,0.5925925925925926,['random_Q'],CamCAN,9
1479,21,Pooled data Train,0.7924342105263158,0.9220394736842107,0.8135593220338984,0.9473684210526315,['random_Q'],SALD,9
1480,21,Pooled data Train,0.8626552795031056,0.9517080745341615,0.8724279835390947,0.9217391304347826,['random_Q'],eNKI,9
1481,21,Pooled data Train,0.7784054993678887,0.9103982300884956,0.7422680412371134,0.6371681415929203,['random_Q'],CamCAN,9
